cluster,time_of_day,grid_id,reason,high,low,medium
1,night,14460,1,0.2818521454389614,0.4611636250316999,0.2569842295293386
1,night,14460,0,0.0,0.7364244586365066,0.2635755413634935
1,morning,14460,2,0.1082334137250643,0.5869364566438673,0.3048301296310683
1,morning,14460,1,0.0329827450575275,0.7107088821680109,0.2563083727744615
1,morning,14460,0,0.0,0.7057316196482903,0.2942683803517097
1,afternoon,14460,2,0.0865143663380515,0.5563538479721876,0.3571317856897608
1,afternoon,14460,1,0.1286637129636839,0.6425163562590049,0.2288199307773112
1,afternoon,14460,0,0.0,0.7491076722856191,0.2508923277143808
0,night,14463,2,0.1549310589783855,0.4909170368320719,0.3541519041895425
0,night,14463,1,0.0,0.6753976810116761,0.3246023189883238
0,night,14463,0,0.0,0.5471145805798833,0.4528854194201168
0,morning,14463,2,0.1785941852206712,0.5295790611239624,0.2918267536553664
0,morning,14463,1,0.031248755104067,0.7585371138391142,0.2102141310568187
0,morning,14463,0,0.0,0.4991104263515966,0.5008895736484035
0,afternoon,14463,2,0.0660892378498208,0.5151910696227241,0.4187196925274551
0,afternoon,14463,1,0.0,0.7667611597658184,0.2332388402341816
0,afternoon,14463,0,0.0,0.4895229766600152,0.5104770233399849
0,night,14464,2,0.1691714501999413,0.4165167889256322,0.4143117608744265
0,night,14464,1,0.0362688549000602,0.5262408976388113,0.4374902474611284
0,night,14464,0,0.0,0.9111366849533776,0.0888633150466222
0,morning,14464,2,0.4434303097876444,0.2811849672091309,0.2753847230032247
0,morning,14464,1,0.1419471941281011,0.3679141036719435,0.4901387021999553
0,morning,14464,0,0.0,0.9324750784238776,0.0675249215761223
0,afternoon,14464,2,0.2881948253717273,0.4016097785488713,0.3101953960794013
0,afternoon,14464,1,0.249093075847356,0.329098058029358,0.4218088661232859
0,afternoon,14464,0,0.0,0.9262619620510162,0.0737380379489836
0,night,14616,2,0.110584262709295,0.6457198945366308,0.2436958427540741
0,night,14616,1,0.4038348170207217,0.4707043449134002,0.125460838065878
0,night,14616,0,0.0,1.0,0.0
0,morning,14616,2,0.1691447661289024,0.5367861844855333,0.2940690493855643
0,morning,14616,1,0.1002414256692414,0.5501335676078137,0.3496250067229448
0,morning,14616,0,0.0,1.0,0.0
0,afternoon,14616,2,0.0925378583426585,0.6713364093517733,0.2361257323055681
0,afternoon,14616,1,0.5706558577036116,0.3590200053199257,0.0703241369764628
0,afternoon,14616,0,0.0,1.0,0.0
0,night,14618,2,0.2762538429200443,0.5605592992116073,0.1631868578683482
0,night,14618,1,0.2298783350110186,0.7244146939632455,0.0457069710257358
0,night,14618,0,0.0,0.897911520724856,0.102088479275144
0,morning,14618,2,0.1330114708890474,0.6040814045856198,0.2629071245253327
0,morning,14618,1,0.0551701341696754,0.5608959455892296,0.3839339202410949
0,morning,14618,0,0.0,0.8776909170590168,0.1223090829409832
0,afternoon,14618,2,0.146202905522949,0.6065028555148524,0.2472942389621986
0,afternoon,14618,1,0.3691320552535619,0.4408820669946971,0.1899858777517409
0,afternoon,14618,0,0.0,0.9153753400949792,0.0846246599050206
1,night,14620,2,0.2262903573753141,0.5473357468417761,0.2263738957829098
1,night,14620,1,0.6119566541491889,0.2207387933972883,0.1673045524535228
1,night,14620,0,0.0,0.8960861084670912,0.1039138915329087
1,morning,14620,2,0.301210412696587,0.4673099484510014,0.2314796388524115
1,morning,14620,1,0.3792021480909534,0.3721072272843815,0.248690624624665
1,morning,14620,0,0.0,0.914099283627,0.085900716373
1,afternoon,14620,2,0.2694417723421642,0.5188426337975103,0.2117155938603253
1,afternoon,14620,1,0.2052525166646151,0.6241365381815376,0.1706109451538473
1,afternoon,14620,0,0.0,0.8966224899449659,0.1033775100550341
1,night,14621,2,0.29517505666292,0.3600005134119733,0.3448244299251065
1,night,14621,1,0.0693371986949787,0.4433137682948286,0.4873490330101926
1,night,14621,0,0.6799481708513981,0.1369754443015437,0.183076384847058
1,morning,14621,2,0.400004097071723,0.300782631823384,0.299213271104893
1,morning,14621,1,0.4043007933104864,0.2839667760219873,0.3117324306675262
1,morning,14621,0,0.6774526581960881,0.1226988383016522,0.1998485035022595
1,afternoon,14621,2,0.381817211543365,0.3227339254207009,0.2954488630359341
1,afternoon,14621,1,0.0815265432857097,0.3333932131925879,0.5850802435217024
1,afternoon,14621,0,0.6904765700098461,0.1210399317682391,0.1884834982219147
1,night,14622,2,0.2026681925832713,0.2887631508440546,0.5085686565726741
1,night,14622,1,0.3271711636283728,0.3288743151195923,0.3439545212520349
1,night,14622,0,0.0,0.2671574517035999,0.7328425482964002
1,morning,14622,2,0.2852129922155706,0.3179068291659778,0.3968801786184515
1,morning,14622,1,0.1011265862885943,0.4297074141632875,0.4691659995481182
1,morning,14622,0,0.0,0.275425305494006,0.724574694505994
1,afternoon,14622,2,0.2298379785900305,0.2941078167148509,0.4760542046951185
1,afternoon,14622,1,0.3088789725973259,0.3259022482454105,0.3652187791572637
1,afternoon,14622,0,0.0,0.2613523968194403,0.7386476031805598
1,night,14623,2,0.2988251011264267,0.2495115352682048,0.4516633636053684
1,night,14623,1,0.1019193294500876,0.5094621339589417,0.3886185365909708
1,night,14623,0,0.0,0.1769414153528634,0.8230585846471365
1,morning,14623,2,0.3155505159773985,0.2465255509193168,0.4379239331032845
1,morning,14623,1,0.3056085241716812,0.3051892862849226,0.3892021895433961
1,morning,14623,0,0.0,0.2431122560527178,0.7568877439472822
1,afternoon,14623,2,0.2997389496356499,0.2309312374905409,0.469329812873809
1,afternoon,14623,1,0.1334409612827641,0.5096177903337933,0.3569412483834425
1,afternoon,14623,0,0.0,0.1700034644236673,0.8299965355763327
2,night,14624,2,0.4418909892651741,0.1990348547021695,0.3590741560326562
2,night,14624,1,0.2155452245340493,0.4100503674019355,0.3744044080640151
2,night,14624,0,0.1601319858911171,0.090664635294492,0.7492033788143909
2,morning,14624,2,0.389386008182244,0.2285172917995573,0.3820967000181988
2,morning,14624,1,0.1371175170083967,0.3883808152927295,0.4745016676988736
2,morning,14624,0,0.2363814740660854,0.0955727589932206,0.668045766940694
2,afternoon,14624,2,0.5028267756216097,0.162412612864225,0.3347606115141653
2,afternoon,14624,1,0.3718022720493518,0.2558435513305511,0.3723541766200969
2,afternoon,14624,0,0.1621555493606267,0.0873173649494805,0.7505270856898927
2,night,14625,2,0.528057772869906,0.173535728362649,0.298406498767445
2,night,14625,1,0.4794792034982398,0.2371986010021685,0.2833221954995916
2,night,14625,0,0.5478024654323141,0.0057638796608102,0.4464336549068756
2,morning,14625,2,0.5059939843428763,0.1759511882008546,0.3180548274562689
2,morning,14625,1,0.3593036618751589,0.2615394086479042,0.3791569294769367
2,morning,14625,0,0.606902490038633,0.0065609929071398,0.3865365170542272
2,afternoon,14625,2,0.5131661198042444,0.1610375355042463,0.3257963446915093
2,afternoon,14625,1,0.3886302747531202,0.2313036942234265,0.3800660310234531
2,afternoon,14625,0,0.5196321146879582,0.0047582409672996,0.4756096443447422
2,night,14626,2,0.5819088748581188,0.128068565871196,0.2900225592706851
2,night,14626,1,0.4684175526893713,0.2863014991382893,0.2452809481723394
2,night,14626,0,0.6953794806629949,0.0301960081721356,0.2744245111648694
2,morning,14626,2,0.4940160920279274,0.181350398561928,0.3246335094101444
2,morning,14626,1,0.2357544145921959,0.3246937864769937,0.4395517989308103
2,morning,14626,0,0.6581219585604707,0.0222637572516554,0.3196142841878738
2,afternoon,14626,2,0.5110242207509215,0.142937398142153,0.3460383811069256
2,afternoon,14626,1,0.5841517524068237,0.1198953356780826,0.2959529119150936
2,afternoon,14626,0,0.6660843841670343,0.0322525419890182,0.3016630738439475
2,night,14627,2,0.3699150608600972,0.2374894531526276,0.3925954859872752
2,night,14627,1,0.6205060421452161,0.1678805568396448,0.211613401015139
2,night,14627,0,0.6622238438390352,0.0176891404647524,0.3200870156962125
2,morning,14627,2,0.3636837784991008,0.2598436433538016,0.3764725781470975
2,morning,14627,1,0.4990291412747284,0.2155712653830208,0.2853995933422506
2,morning,14627,0,0.6944596151984874,0.0307076873752599,0.2748326974262526
2,afternoon,14627,2,0.406592804122117,0.2038818493249022,0.3895253465529807
2,afternoon,14627,1,0.4340184382505929,0.2197687033708449,0.346212858378562
2,afternoon,14627,0,0.6769152484426822,0.0144834706595811,0.3086012808977365
1,night,14628,2,0.3128001833778227,0.2682587630466741,0.4189410535755031
1,night,14628,1,0.2850065758129361,0.3567818258860352,0.3582115983010286
1,night,14628,0,0.0,0.2233052859073988,0.7766947140926012
1,morning,14628,2,0.268173935310373,0.3239565378150408,0.4078695268745861
1,morning,14628,1,0.4541843696918552,0.2443005475375604,0.3015150827705842
1,morning,14628,0,0.0,0.2190458702279221,0.7809541297720779
1,afternoon,14628,2,0.3270533736406805,0.2498912857013328,0.4230553406579865
1,afternoon,14628,1,0.4144299427495846,0.2536032863155197,0.3319667709348957
1,afternoon,14628,0,0.0,0.2167570316507403,0.7832429683492597
1,night,14629,2,0.2082859216538249,0.3253147192438176,0.4663993591023573
1,night,14629,1,0.0115684460141498,0.3866502868425638,0.6017812671432863
1,night,14629,0,0.0,0.3570996056973907,0.6429003943026091
1,morning,14629,2,0.1825420723457343,0.3271268177918998,0.4903311098623659
1,morning,14629,1,0.028375897363975,0.3913303483784077,0.5802937542576173
1,morning,14629,0,0.0,0.4136035804592034,0.5863964195407966
1,afternoon,14629,2,0.2416930911657218,0.2909667012034418,0.4673402076308364
1,afternoon,14629,1,0.0134554807945766,0.385701329420146,0.6008431897852772
1,afternoon,14629,0,0.0,0.3594046967351473,0.6405953032648527
1,night,14630,2,0.1903616863098773,0.409815191790035,0.3998231219000876
1,night,14630,1,0.7037139830979712,0.13506602321055,0.1612199936914787
1,night,14630,0,0.0,0.6097676992865977,0.3902323007134023
1,morning,14630,2,0.2005016888800982,0.4173842048748716,0.3821141062450301
1,morning,14630,1,0.0830079699750689,0.441079027260316,0.475913002764615
1,morning,14630,0,0.0,0.5916584241860915,0.4083415758139084
1,afternoon,14630,2,0.1824268638561339,0.4131765474632459,0.4043965886806203
1,afternoon,14630,1,0.5920936204745288,0.1400782540697579,0.2678281254557133
1,afternoon,14630,0,0.0,0.574006939116741,0.425993060883259
1,night,14631,2,0.1392261815945114,0.5687234416054562,0.2920503768000324
1,night,14631,1,0.0,0.6230952970388862,0.3769047029611136
1,night,14631,0,0.0,0.8039845177898935,0.1960154822101065
1,morning,14631,2,0.0726365657298364,0.6018768532352307,0.3254865810349329
1,morning,14631,1,0.1738158382466837,0.4567302382662755,0.3694539234870407
1,morning,14631,0,0.0,0.8087828848471689,0.1912171151528311
1,afternoon,14631,2,0.0624377293409015,0.632600785363349,0.3049614852957494
1,afternoon,14631,1,0.0,0.4011143852824162,0.5988856147175837
1,afternoon,14631,0,0.0,0.807349010088282,0.192650989911718
0,night,14634,2,0.0892123656194988,0.5791572744324978,0.3316303599480035
0,night,14634,1,0.0,0.5616898190975613,0.4383101809024386
0,night,14634,0,0.0,0.4955892364732799,0.5044107635267202
0,morning,14634,2,0.1016354805260214,0.6311659087921512,0.2671986106818275
0,morning,14634,1,0.0,0.5018268175165882,0.4981731824834117
0,morning,14634,0,0.0,0.5935704355984038,0.4064295644015961
0,afternoon,14634,2,0.1033893330186961,0.5386615775715804,0.3579490894097233
0,afternoon,14634,1,0.0,0.4040654706209403,0.5959345293790598
0,afternoon,14634,0,0.0,0.4724131392719831,0.5275868607280169
0,night,14782,2,0.1882965896552426,0.6216000714607463,0.1901033388840111
0,night,14782,1,0.0,0.9294748456946302,0.0705251543053698
0,night,14782,0,0.0,1.0,0.0
0,morning,14782,2,0.1565406811488624,0.6373848099249765,0.206074508926161
0,morning,14782,1,0.0,0.6716114947753491,0.3283885052246508
0,morning,14782,0,0.0,1.0,0.0
0,afternoon,14782,2,0.2317764258348368,0.6077683567902256,0.1604552173749375
0,afternoon,14782,1,0.0,0.7067258625175462,0.2932741374824539
0,afternoon,14782,0,0.0,1.0,0.0
0,night,14783,2,0.0890787795668002,0.6732901156170835,0.2376311048161161
0,night,14783,1,0.0,0.8758452879399407,0.1241547120600594
0,night,14783,0,0.0,0.6110436979142946,0.3889563020857053
0,morning,14783,2,0.0965366366180119,0.6829728190709361,0.2204905443110519
0,morning,14783,1,0.0,0.8446644350824205,0.1553355649175794
0,morning,14783,0,0.0,0.5719156433042362,0.4280843566957637
0,afternoon,14783,2,0.0508419868143258,0.7083679611925989,0.2407900519930753
0,afternoon,14783,1,0.0,0.9763171401478205,0.0236828598521796
0,afternoon,14783,0,0.0,0.6074992260575098,0.3925007739424901
0,night,14785,2,0.0220008188337395,0.5601482769010707,0.4178509042651897
0,night,14785,1,0.6085044106097733,0.1980164913742768,0.1934790980159497
0,night,14785,0,0.0,0.6223555656901562,0.3776444343098438
0,morning,14785,2,0.1146702858442458,0.5921752457706394,0.2931544683851148
0,morning,14785,1,0.417402006112019,0.483352776822423,0.099245217065558
0,morning,14785,0,0.0,0.5945132122022362,0.4054867877977637
0,afternoon,14785,2,0.0309721187476954,0.6430270238815218,0.3260008573707828
0,afternoon,14785,1,0.8547129002366883,0.0883769949182067,0.0569101048451048
0,afternoon,14785,0,0.0,0.6335745015351182,0.3664254984648818
1,night,14788,2,0.1817964162260495,0.6091044537642457,0.2090991300097047
1,night,14788,1,0.8244077662546448,0.1440734457023545,0.0315187880430006
1,night,14788,0,0.0,0.802874324877197,0.197125675122803
1,morning,14788,2,0.1256151357863364,0.6694412639461442,0.2049436002675193
1,morning,14788,1,0.5384714426494943,0.386111779562324,0.0754167777881816
1,morning,14788,0,0.0,0.8590643688000759,0.140935631199924
1,afternoon,14788,2,0.183129911211176,0.6363276089506017,0.1805424798382222
1,afternoon,14788,1,0.0638421233713022,0.8510036211241493,0.0851542555045486
1,afternoon,14788,0,0.0,0.8099966728155774,0.1900033271844226
1,night,14789,2,0.1972192703452694,0.5917455395808329,0.2110351900738977
1,night,14789,1,0.0679933340849718,0.8223885506649188,0.1096181152501094
1,night,14789,0,0.0,1.0,0.0
1,morning,14789,2,0.1764321797248406,0.6036538744944819,0.2199139457806775
1,morning,14789,1,0.0803784563767876,0.8210162569003634,0.0986052867228489
1,morning,14789,0,0.0,1.0,0.0
1,afternoon,14789,2,0.1187705910021499,0.6547587605581954,0.2264706484396547
1,afternoon,14789,1,0.0,0.862607988606,0.137392011394
1,afternoon,14789,0,0.0,1.0,0.0
1,night,14790,2,0.3742410673979112,0.4445235921010236,0.1812353405010653
1,night,14790,1,0.0287079875989798,0.6366580587554028,0.3346339536456173
1,night,14790,0,0.0,0.8949566768845443,0.1050433231154556
1,morning,14790,2,0.4090498331801518,0.3640995884617795,0.2268505783580686
1,morning,14790,1,0.2733311773389645,0.3972497188319434,0.329419103829092
1,morning,14790,0,0.0,0.8589555066508147,0.1410444933491852
1,afternoon,14790,2,0.3360513263764777,0.4595190401259872,0.204429633497535
1,afternoon,14790,1,0.4669008771177879,0.3287930414287967,0.2043060814534154
1,afternoon,14790,0,0.0,0.922649069322372,0.077350930677628
1,night,14791,2,0.3225681198605989,0.3723978897396182,0.3050339903997828
1,night,14791,1,0.0209001540411716,0.6845715953797721,0.2945282505790563
1,night,14791,0,0.0,0.7868455710856725,0.2131544289143274
1,morning,14791,2,0.3417857819383051,0.3992738177321466,0.2589404003295482
1,morning,14791,1,0.4587160149598612,0.289158308979613,0.2521256760605258
1,morning,14791,0,0.0,0.8219585507058531,0.1780414492941468
1,afternoon,14791,2,0.3465808667843995,0.3859305584011624,0.2674885748144381
1,afternoon,14791,1,0.1288679726929941,0.4003100325004781,0.4708219948065278
1,afternoon,14791,0,0.0,0.794663012073699,0.2053369879263009
1,night,14792,2,0.3558712209280542,0.3004491858426616,0.3436795932292841
1,night,14792,1,0.26391354961853,0.4115152340583685,0.3245712163231015
1,night,14792,0,0.2106781723673234,0.3003432714710894,0.4889785561615872
1,morning,14792,2,0.3677615052445298,0.2999328551118274,0.3323056396436427
1,morning,14792,1,0.3792691742288148,0.3234438429714744,0.2972869827997108
1,morning,14792,0,0.3711432104957623,0.2402350263709114,0.3886217631333261
1,afternoon,14792,2,0.3749561956461367,0.2850764946171004,0.3399673097367628
1,afternoon,14792,1,0.302712752014,0.3413986359168082,0.3558886120691918
1,afternoon,14792,0,0.2301658511342875,0.279615227532739,0.4902189213329734
1,night,14793,2,0.4097912023892125,0.2463396091167383,0.3438691884940491
1,night,14793,1,0.5640227916820048,0.2288199296601484,0.2071572786578467
1,night,14793,0,0.0041871463396675,0.6417773138519445,0.3540355398083879
1,morning,14793,2,0.4392504828458756,0.2452737766134261,0.3154757405406981
1,morning,14793,1,0.6520213312428819,0.172173242836039,0.1758054259210792
1,morning,14793,0,0.0095637951989921,0.6905675580193587,0.2998686467816492
1,afternoon,14793,2,0.5351814307091455,0.1811930384368709,0.2836255308539835
1,afternoon,14793,1,0.5166753370490905,0.1836921555102851,0.2996325074406243
1,afternoon,14793,0,0.0,0.6296408204839963,0.3703591795160037
2,night,14794,2,0.5011350468272989,0.1638703503012863,0.3349946028714148
2,night,14794,1,0.2315773763216462,0.3080812754122952,0.4603413482660586
2,night,14794,0,0.7620328017358533,0.0451145559164971,0.1928526423476494
2,morning,14794,2,0.3721325310604726,0.2197420956184725,0.4081253733210549
2,morning,14794,1,0.2990831064100975,0.2844326369836708,0.4164842566062317
2,morning,14794,0,0.7963423966979902,0.0457715723527411,0.1578860309492686
2,afternoon,14794,2,0.5217588439602324,0.1401670540345901,0.3380741020051773
2,afternoon,14794,1,0.3437616954239724,0.2682614224112409,0.3879768821647867
2,afternoon,14794,0,0.7718095281087124,0.0375808521068913,0.1906096197843963
2,night,14795,2,0.5909144556565918,0.1190932614459961,0.2899922828974119
2,night,14795,1,0.5472740395360056,0.192673287736066,0.2600526727279283
2,night,14795,0,0.7415569579445596,0.0037722100248937,0.2546708320305468
2,morning,14795,2,0.6025125128275503,0.133852051006626,0.2636354361658236
2,morning,14795,1,0.527872174584844,0.1772765655916285,0.2948512598235274
2,morning,14795,0,0.717251290916303,0.0053074051073968,0.2774413039763
2,afternoon,14795,2,0.5853159333889836,0.1174505787500087,0.2972334878610078
2,afternoon,14795,1,0.5883817712521817,0.1214004983518873,0.2902177303959308
2,afternoon,14795,0,0.7627139258852187,0.0028298312650553,0.2344562428497259
2,night,14796,2,0.5588100823226944,0.1641093373868599,0.2770805802904458
2,night,14796,1,0.3460749315952846,0.2907403064057988,0.3631847619989166
2,night,14796,0,0.9462667938721472,0.0,0.0537332061278527
2,morning,14796,2,0.5226887283940621,0.1801940374204928,0.297117234185445
2,morning,14796,1,0.3573184116470267,0.2712233591374484,0.3714582292155248
2,morning,14796,0,0.9176237321136166,4.30914038979529e-05,0.0823331764824855
2,afternoon,14796,2,0.587251372362302,0.143008633642301,0.269739993995397
2,afternoon,14796,1,0.3155724741445834,0.2147067360691776,0.4697207897862389
2,afternoon,14796,0,0.9429382790629032,0.0,0.0570617209370968
2,night,14797,2,0.4390065285445247,0.2288219922646851,0.3321714791907901
2,night,14797,1,0.0899387240725749,0.5352713884301362,0.3747898874972887
2,night,14797,0,0.5178521786528225,0.0058926726372666,0.4762551487099108
2,morning,14797,2,0.4304968375115659,0.2382724301716436,0.3312307323167904
2,morning,14797,1,0.1958078438229845,0.3908798694422666,0.4133122867347488
2,morning,14797,0,0.5669991307904345,0.0021545553666641,0.4308463138429012
2,afternoon,14797,2,0.4401316668911044,0.2085274559699999,0.3513408771388956
2,afternoon,14797,1,0.2232052868660881,0.3456184911691413,0.4311762219647705
2,afternoon,14797,0,0.6229177206057089,0.0041407752345182,0.3729415041597728
2,night,14798,2,0.4550213951843326,0.1993073259310921,0.3456712788845753
2,night,14798,1,0.4374231828499227,0.2342279925457995,0.3283488246042776
2,night,14798,0,0.7300927689528743,0.008148313857563,0.2617589171895626
2,morning,14798,2,0.4317673923881091,0.2122277129745057,0.3560048946373851
2,morning,14798,1,0.2822146773325548,0.2769646250149138,0.4408206976525312
2,morning,14798,0,0.5599764933067182,0.0208799223513616,0.4191435843419201
2,afternoon,14798,2,0.4358005880038917,0.1999212636908582,0.3642781483052499
2,afternoon,14798,1,0.4547791684469568,0.2107138651128557,0.3345069664401874
2,afternoon,14798,0,0.7196719589695036,0.0117785743993037,0.2685494666311926
2,night,14799,2,0.3125139290695906,0.2851784116004537,0.4023076593299557
2,night,14799,1,0.0885306521778583,0.4876722053315552,0.4237971424905864
2,night,14799,0,0.0933586952359503,0.1351986175412953,0.7714426872227542
2,morning,14799,2,0.3124664838702143,0.2740232062783579,0.4135103098514278
2,morning,14799,1,0.2129389665447288,0.351582646869807,0.435478386585464
2,morning,14799,0,0.1389797985920117,0.1163226515108881,0.7446975498971001
2,afternoon,14799,2,0.298122759165298,0.2697645039721285,0.4321127368625733
2,afternoon,14799,1,0.1318850052898627,0.3403802244070561,0.5277347703030811
2,afternoon,14799,0,0.0916706964930316,0.1506039445092591,0.7577253589977092
1,night,14800,2,0.1976236782036866,0.3469973963794144,0.4553789254168989
1,night,14800,1,0.1071332913832204,0.4345445025033955,0.4583222061133841
1,night,14800,0,0.0,0.306259533671274,0.693740466328726
1,morning,14800,2,0.2014263579186646,0.3316277017229076,0.4669459403584278
1,morning,14800,1,0.2955845076871849,0.3460051585391309,0.3584103337736843
1,morning,14800,0,0.0,0.2440903242076773,0.7559096757923227
1,afternoon,14800,2,0.2109276731063178,0.327284891294154,0.461787435599528
1,afternoon,14800,1,0.1319675788225928,0.3751715805682733,0.4928608406091339
1,afternoon,14800,0,0.0,0.290615932311929,0.7093840676880708
1,night,14801,2,0.1572399550862964,0.4382939411607648,0.4044661037529386
1,night,14801,1,0.0243635775258289,0.6054559132036513,0.3701805092705199
1,night,14801,0,0.0,0.4748034068184172,0.5251965931815828
1,morning,14801,2,0.1111770938574216,0.4491083026502942,0.4397146034922842
1,morning,14801,1,0.0089660323294573,0.4643125925136085,0.5267213751569341
1,morning,14801,0,0.0,0.5168910928706558,0.4831089071293441
1,afternoon,14801,2,0.1659542301055292,0.4347836612721657,0.399262108622305
1,afternoon,14801,1,0.0,0.5370181334753229,0.4629818665246772
1,afternoon,14801,0,0.0,0.4323827256133194,0.5676172743866806
1,night,14802,2,0.1977167059801874,0.4526763498099277,0.3496069442098847
1,night,14802,1,0.0283054713741831,0.6154884530475465,0.3562060755782703
1,night,14802,0,0.0,0.3269532702555711,0.6730467297444288
1,morning,14802,2,0.1290074897529051,0.4870528661629056,0.3839396440841892
1,morning,14802,1,0.2322001998320395,0.385977783091893,0.3818220170760673
1,morning,14802,0,0.0,0.2910995914001124,0.7089004085998876
1,afternoon,14802,2,0.1709138615300422,0.4732086353754781,0.3558775030944796
1,afternoon,14802,1,0.1208570645862494,0.4253235830485367,0.4538193523652138
1,afternoon,14802,0,0.0,0.305374943681767,0.6946250563182329
1,night,14803,2,0.1977413865522848,0.4519007960099552,0.35035781743776
1,night,14803,1,0.0619101455628897,0.607780517892963,0.3303093365441474
1,night,14803,0,0.0,0.7231137421756112,0.2768862578243887
1,morning,14803,2,0.140645983781234,0.4776960395480414,0.3816579766707245
1,morning,14803,1,0.0700570347792082,0.5321601960034689,0.3977827692173228
1,morning,14803,0,0.0,0.6874040174823915,0.3125959825176084
1,afternoon,14803,2,0.1707583036977988,0.4501760699764631,0.3790656263257381
1,afternoon,14803,1,0.2275428872068951,0.5547270460064151,0.2177300667866897
1,afternoon,14803,0,0.0,0.6949302971535458,0.3050697028464541
0,night,14804,2,0.103885327481331,0.526608260873826,0.3695064116448431
0,night,14804,1,0.2338242468472149,0.4833522110484016,0.2828235421043834
0,night,14804,0,0.0,0.472960215810595,0.527039784189405
0,morning,14804,2,0.1167430437561457,0.545498647819187,0.3377583084246673
0,morning,14804,1,0.5808055810949594,0.2495653932421459,0.1696290256628946
0,morning,14804,0,0.0,0.5261870237835234,0.4738129762164764
0,afternoon,14804,2,0.0539126554772774,0.5935716385137648,0.3525157060089577
0,afternoon,14804,1,0.8667412229676993,0.0681622369857636,0.065096540046537
0,afternoon,14804,0,0.0,0.5049512321437335,0.4950487678562665
0,night,14953,2,0.0489228588656919,0.7425462669250319,0.2085308742092761
0,night,14953,1,0.0,0.925418057532944,0.0745819424670557
0,night,14953,0,0.0,1.0,0.0
0,morning,14953,2,0.0582511755196495,0.694019557713562,0.2477292667667884
0,morning,14953,1,0.0,0.9576799724870708,0.0423200275129291
0,morning,14953,0,0.0,1.0,0.0
0,afternoon,14953,2,0.0538813310838156,0.7055161119913876,0.2406025569247968
0,afternoon,14953,1,0.0,0.954584959691129,0.045415040308871
0,afternoon,14953,0,0.0,1.0,0.0
1,night,14960,2,0.1012114407141832,0.6943769844222237,0.2044115748635929
1,night,14960,1,0.3168289708013633,0.4572828792608142,0.2258881499378223
1,night,14960,0,0.0,0.9996230400145864,0.0003769599854136
1,morning,14960,2,0.0533256162541609,0.6985622313160917,0.2481121524297473
1,morning,14960,1,0.0669280598373597,0.5942327177600831,0.3388392224025571
1,morning,14960,0,0.0,1.0,0.0
1,afternoon,14960,2,0.0321079416687765,0.7559945135926626,0.2118975447385609
1,afternoon,14960,1,0.2294033776476403,0.5344567291010787,0.2361398932512811
1,afternoon,14960,0,0.0,1.0,0.0
1,night,14961,2,0.1871504160871087,0.5787479238725745,0.2341016600403169
1,night,14961,1,0.0,0.6416224111602898,0.3583775888397101
1,night,14961,0,0.0,0.6815813372090092,0.3184186627909908
1,morning,14961,2,0.2688158689727655,0.5053831314460905,0.225800999581144
1,morning,14961,1,0.0,0.5774394580547415,0.4225605419452584
1,morning,14961,0,0.0,0.7198749520303269,0.2801250479696731
1,afternoon,14961,2,0.1725987028653484,0.5758683886799448,0.2515329084547066
1,afternoon,14961,1,0.0,0.5808100224907173,0.4191899775092826
1,afternoon,14961,0,0.0,0.6682671615544851,0.3317328384455149
1,night,14962,2,0.1559492706411732,0.4396603242074572,0.4043904051513695
1,night,14962,1,0.0,0.7149761164405305,0.2850238835594695
1,night,14962,0,0.0012668558084819,0.2517102331872744,0.7470229110042436
1,morning,14962,2,0.1905772709217364,0.4428031331330722,0.3666195959451914
1,morning,14962,1,0.0034617656268059,0.6375862380789438,0.3589519962942502
1,morning,14962,0,0.0094711469463736,0.2250875205584789,0.7654413324951475
1,afternoon,14962,2,0.2206080981323154,0.4066184851571827,0.372773416710502
1,afternoon,14962,1,0.0,0.6316804816518623,0.3683195183481376
1,afternoon,14962,0,0.0017455363788397,0.2482571697572293,0.7499972938639309
1,night,14963,2,0.2752089315053923,0.3751341837208576,0.34965688477375
1,night,14963,1,0.2841516000591602,0.4333574694623762,0.2824909304784636
1,night,14963,0,0.661597821122551,0.1420919949033119,0.196310183974137
1,morning,14963,2,0.2901263105121585,0.3570861197154213,0.3527875697724201
1,morning,14963,1,0.3424798450825518,0.3402066462874686,0.3173135086299793
1,morning,14963,0,0.6875527549951865,0.1244872409467957,0.1879600040580177
1,afternoon,14963,2,0.2754410589009218,0.3713748307094131,0.3531841103896651
1,afternoon,14963,1,0.2362743199496959,0.3304777427927637,0.4332479372575403
1,afternoon,14963,0,0.6652238564806493,0.1436761507741773,0.1910999927451732
1,night,14964,2,0.305607929670119,0.2882822383873656,0.4061098319425153
1,night,14964,1,0.3694402450303405,0.3749405370887803,0.2556192178808792
1,night,14964,0,0.0049439993170347,0.0686242315433064,0.9264317691396587
1,morning,14964,2,0.3157629749670506,0.2820499708959249,0.4021870541370245
1,morning,14964,1,0.3722241971222024,0.334911197849724,0.2928646050280735
1,morning,14964,0,0.0061994280689939,0.0709851301137336,0.9228154418172724
1,afternoon,14964,2,0.3644994189222121,0.2426935527698474,0.3928070283079404
1,afternoon,14964,1,0.5379595799452964,0.2447715913874275,0.217268828667276
1,afternoon,14964,0,0.0098441888133116,0.0665299248521721,0.9236258863345164
